label	subject	order	cell	by	stimulation_condition	parameter	median	lo	hi
log-power-n1n2	10	Risky second	10.0	n_safe	ips	rnp	0.8852927800046863	0.7379809630060805	0.9900717069890378
log-power-n1n2	11	Risky second	10.0	n_safe	ips	rnp	0.8553796877799462	0.7736010744971139	0.9285722198079711
log-power-n1n2	18	Risky second	10.0	n_safe	ips	rnp	0.7179419683960941	0.6383861445040337	0.7922409440162896
log-power-n1n2	19	Risky second	10.0	n_safe	ips	rnp	1.2757936612079845	0.9334925227124373	1.5302450053132206
log-power-n1n2	21	Risky second	10.0	n_safe	ips	rnp	0.9061124124127575	0.7134721730583268	1.0856776891825182
log-power-n1n2	25	Risky second	10.0	n_safe	ips	rnp	0.6806092981208218	0.597132257180556	0.7531198328942864
log-power-n1n2	26	Risky second	10.0	n_safe	ips	rnp	0.7260876408756636	0.6422106621116327	0.8049254604930989
log-power-n1n2	29	Risky second	10.0	n_safe	ips	rnp	1.021200666693589	0.7416882090061336	1.1842279664269015
log-power-n1n2	30	Risky second	10.0	n_safe	ips	rnp	0.7852068558719267	0.5813134508065073	0.9208030161201729
log-power-n1n2	31	Risky second	10.0	n_safe	ips	rnp	0.9395172793053891	0.8277581468469095	1.0224213607558506
log-power-n1n2	34	Risky second	10.0	n_safe	ips	rnp	1.030395825599383	0.883401341779633	1.1197815398583746
log-power-n1n2	35	Risky second	10.0	n_safe	ips	rnp	2.364295832157838	2.0214752937376734	2.8671099449505513
log-power-n1n2	36	Risky second	10.0	n_safe	ips	rnp	1.0601761531619567	0.9662722583443993	1.1732266584967745
log-power-n1n2	37	Risky second	10.0	n_safe	ips	rnp	0.8905327838185766	0.8068203870429779	0.9660279667144606
log-power-n1n2	45	Risky second	10.0	n_safe	ips	rnp	1.6520459094297246	1.332889569254193	1.9446657944870867
log-power-n1n2	46	Risky second	10.0	n_safe	ips	rnp	1.2019456156055786	1.0692837068514018	1.3693331096607069
log-power-n1n2	47	Risky second	10.0	n_safe	ips	rnp	0.882096765313672	0.7951741620501876	0.9680281075097786
log-power-n1n2	50	Risky second	10.0	n_safe	ips	rnp	1.475066388649801	1.0762221811690298	1.7717891000359922
log-power-n1n2	53	Risky second	10.0	n_safe	ips	rnp	1.0618865917560867	0.9252727538466138	1.1980437037055018
log-power-n1n2	56	Risky second	10.0	n_safe	ips	rnp	0.9304764899817848	0.7283678299642706	1.0351638959350733
log-power-n1n2	59	Risky second	10.0	n_safe	ips	rnp	1.6865234240348264	1.4303418624303375	2.0953671300321934
log-power-n1n2	62	Risky second	10.0	n_safe	ips	rnp	0.6694524483573618	0.4870275868086921	0.8078784189851079
log-power-n1n2	63	Risky second	10.0	n_safe	ips	rnp	0.9800122361629193	0.8780120009265915	1.0719273265265388
log-power-n1n2	67	Risky second	10.0	n_safe	ips	rnp	1.2708082182191252	1.1406489207047115	1.4227921743730492
log-power-n1n2	69	Risky second	10.0	n_safe	ips	rnp	0.9499567542892844	0.8445057342046294	1.05983637695976
log-power-n1n2	72	Risky second	10.0	n_safe	ips	rnp	0.9442104578429802	0.855202979745321	1.0281009522146107
log-power-n1n2	74	Risky second	10.0	n_safe	ips	rnp	1.6611046281425352	1.3926873210518402	2.1355250915942836
log-power-n1n2	1	Risky second	10.0	n_safe	ips	logfrac_star	0.6871020067963223	0.6132914478055533	0.7720203499880578
log-power-n1n2	2	Risky second	10.0	n_safe	ips	logfrac_star	0.2882200252294096	-0.1672680279995828	0.553531147084387
log-power-n1n2	3	Risky second	10.0	n_safe	ips	logfrac_star	0.6244724822830787	0.5517854993297433	0.7040624006956294
log-power-n1n2	4	Risky second	10.0	n_safe	ips	logfrac_star	0.7154243437953813	0.6096671519605101	0.8355197461649848
log-power-n1n2	5	Risky second	10.0	n_safe	ips	logfrac_star	0.6201876677310056	0.4440200756799934	0.7522959815583402
log-power-n1n2	6	Risky second	10.0	n_safe	ips	logfrac_star	0.6810948272898814	0.6032920601588145	0.7792935255652738
log-power-n1n2	7	Risky second	10.0	n_safe	ips	logfrac_star	0.30179860514085455	-0.036357932902542835	0.4650658176594483
log-power-n1n2	9	Risky second	10.0	n_safe	ips	logfrac_star	0.8149316493703219	0.7217713952980271	0.9110975270552366
log-power-n1n2	10	Risky second	10.0	n_safe	ips	logfrac_star	0.4760001369279614	0.2939997505029637	0.5878590934622556
log-power-n1n2	11	Risky second	10.0	n_safe	ips	logfrac_star	0.4416271714033965	0.34113805442104694	0.5237298806642516
log-power-n1n2	18	Risky second	10.0	n_safe	ips	logfrac_star	0.2664704635900844	0.14902506411080416	0.3649472895644644
log-power-n1n2	19	Risky second	10.0	n_safe	ips	logfrac_star	0.8414054650817959	0.5290146661377314	1.0232648575298553
log-power-n1n2	21	Risky second	10.0	n_safe	ips	logfrac_star	0.4992450956300096	0.2602251572720255	0.6800413910920684
log-power-n1n2	25	Risky second	10.0	n_safe	ips	logfrac_star	0.2130701453989048	0.08222034694078505	0.3143060774221417
log-power-n1n2	26	Risky second	10.0	n_safe	ips	logfrac_star	0.2777524467156647	0.15499810574903383	0.38083139923732645
log-power-n1n2	29	Risky second	10.0	n_safe	ips	logfrac_star	0.6188160594823621	0.2990106535143472	0.7669280578925625
log-power-n1n2	30	Risky second	10.0	n_safe	ips	logfrac_star	0.3560289155075628	0.05537183520552363	0.5153278545238188
log-power-n1n2	31	Risky second	10.0	n_safe	ips	logfrac_star	0.5354479324698347	0.4088027400790583	0.6200106979360119
log-power-n1n2	34	Risky second	10.0	n_safe	ips	logfrac_star	0.6277800258381883	0.4738613397363728	0.7109706133361441
log-power-n1n2	35	Risky second	10.0	n_safe	ips	logfrac_star	1.458317232929453	1.301664589031742	1.6511415347090121
log-power-n1n2	36	Risky second	10.0	n_safe	ips	logfrac_star	0.656272077273843	0.5635273572036451	0.7575947814944252
log-power-n1n2	37	Risky second	10.0	n_safe	ips	logfrac_star	0.48190163888961035	0.3831827962986087	0.5632745065512276
log-power-n1n2	45	Risky second	10.0	n_safe	ips	logfrac_star	1.099851465485987	0.8851861941802596	1.2629271349445745
log-power-n1n2	46	Risky second	10.0	n_safe	ips	logfrac_star	0.7817785908748967	0.6648259921696739	0.912160840809607
log-power-n1n2	47	Risky second	10.0	n_safe	ips	logfrac_star	0.47238348299782784	0.36864288361700426	0.5653428453121262
log-power-n1n2	50	Risky second	10.0	n_safe	ips	logfrac_star	0.9865399984843916	0.6712939291699583	1.169826825547229
log-power-n1n2	53	Risky second	10.0	n_safe	ips	logfrac_star	0.6578841304491638	0.5201702846026919	0.7785269803373659
log-power-n1n2	56	Risky second	10.0	n_safe	ips	logfrac_star	0.5257785315230035	0.28088790328160806	0.6323967684797553
log-power-n1n2	59	Risky second	10.0	n_safe	ips	logfrac_star	1.1205062652373947	0.9557504810443511	1.33756577977913
log-power-n1n2	62	Risky second	10.0	n_safe	ips	logfrac_star	0.19654185877705013	-0.12159751100737094	0.38449329550010486
log-power-n1n2	63	Risky second	10.0	n_safe	ips	logfrac_star	0.577646779237599	0.4677419836920005	0.6672952685123533
log-power-n1n2	67	Risky second	10.0	n_safe	ips	logfrac_star	0.8374900910919086	0.7294343298399388	0.9504582614213322
log-power-n1n2	69	Risky second	10.0	n_safe	ips	logfrac_star	0.5464981835032348	0.4288332429830136	0.6559515348508757
log-power-n1n2	72	Risky second	10.0	n_safe	ips	logfrac_star	0.5404308056963547	0.4414205656389342	0.6255503653415891
log-power-n1n2	74	Risky second	10.0	n_safe	ips	logfrac_star	1.1053198201598422	0.92907220586486	1.3565495609528702
log-power-n1n2	1	Risky second	10.0	n_safe	vertex	slope	2.8750258122935906	1.8154857938023539	4.068168224229989
log-power-n1n2	2	Risky second	10.0	n_safe	vertex	slope	1.6439280462460877	0.9675702304517461	2.4518639456629905
log-power-n1n2	3	Risky second	10.0	n_safe	vertex	slope	4.401205563051162	3.0309336051059588	5.9929009921253655
log-power-n1n2	4	Risky second	10.0	n_safe	vertex	slope	3.0859009648396847	2.00444623970499	4.310911319252732
log-power-n1n2	5	Risky second	10.0	n_safe	vertex	slope	2.9262236454610244	1.7589493252754145	4.2969408057068135
log-power-n1n2	6	Risky second	10.0	n_safe	vertex	slope	3.2229130856845343	2.27978222912684	4.304328107733946
log-power-n1n2	7	Risky second	10.0	n_safe	vertex	slope	2.0957735722462028	1.1379974948465317	3.101691486208374
log-power-n1n2	9	Risky second	10.0	n_safe	vertex	slope	2.8881243357976354	1.576457986185647	4.426967034065068
log-power-n1n2	10	Risky second	10.0	n_safe	vertex	slope	2.56452346630902	1.1998932253513581	3.954833859477792
log-power-n1n2	11	Risky second	10.0	n_safe	vertex	slope	3.6274070762354156	2.5867487441850034	4.801127621335101
log-power-n1n2	18	Risky second	10.0	n_safe	vertex	slope	4.06382613818366	2.6672348832182027	5.546113565207399
log-power-n1n2	19	Risky second	10.0	n_safe	vertex	slope	2.079056664816917	0.9005765195663706	3.4408629672463134
log-power-n1n2	21	Risky second	10.0	n_safe	vertex	slope	2.2045133235856147	1.4030564288879444	3.131160132801513
log-power-n1n2	25	Risky second	10.0	n_safe	vertex	slope	4.739174493537995	3.5379508907965396	6.068645297246833
log-power-n1n2	26	Risky second	10.0	n_safe	vertex	slope	3.8594523370869154	2.942502692471679	4.836242942613798
log-power-n1n2	29	Risky second	10.0	n_safe	vertex	slope	2.0087162254048887	1.1934514998475783	2.8913430308336414
log-power-n1n2	30	Risky second	10.0	n_safe	vertex	slope	2.614392889088063	1.4667760344116532	3.9389465958727357
log-power-n1n2	31	Risky second	10.0	n_safe	vertex	slope	2.6094196385424997	1.4955331584816254	3.8739816751752243
log-power-n1n2	34	Risky second	10.0	n_safe	vertex	slope	3.0779265092385453	1.959300848836713	4.345234607257317
log-power-n1n2	35	Risky second	10.0	n_safe	vertex	slope	4.571078727664257	2.71662082590107	6.9738643854525515
log-power-n1n2	36	Risky second	10.0	n_safe	vertex	slope	3.1737582767779062	2.1463540977373414	4.331774910288406
log-power-n1n2	37	Risky second	10.0	n_safe	vertex	slope	3.354829015485159	2.2842026050508353	4.528742290631774
log-power-n1n2	45	Risky second	10.0	n_safe	vertex	slope	3.2984254440210665	2.2815464649037978	4.461919394549256
log-power-n1n2	46	Risky second	10.0	n_safe	vertex	slope	2.483837755291482	1.651875772669138	3.408355295166828
log-power-n1n2	47	Risky second	10.0	n_safe	vertex	slope	2.2788287293072376	1.6294960800899925	2.988927541659384
log-power-n1n2	50	Risky second	10.0	n_safe	vertex	slope	3.977527255777107	2.3254570510168393	5.824445476842333
log-power-n1n2	53	Risky second	10.0	n_safe	vertex	slope	3.090786448403416	2.005000760213976	4.313361726057328
log-power-n1n2	56	Risky second	10.0	n_safe	vertex	slope	3.2895736321655162	2.042535629784515	4.755724316328724
log-power-n1n2	59	Risky second	10.0	n_safe	vertex	slope	3.4879029781673796	2.1849611888141283	4.931082038589279
log-power-n1n2	62	Risky second	10.0	n_safe	vertex	slope	4.184393088825187	2.5671342159506487	6.255040039582905
log-power-n1n2	63	Risky second	10.0	n_safe	vertex	slope	3.8738616416821685	2.5876232824837944	5.444022213324088
log-power-n1n2	67	Risky second	10.0	n_safe	vertex	slope	2.6193486450289236	1.5830816043315632	3.824466482804147
log-power-n1n2	69	Risky second	10.0	n_safe	vertex	slope	2.9665282518387204	1.7568281396714451	4.257678345684984
log-power-n1n2	72	Risky second	10.0	n_safe	vertex	slope	5.550445762729827	3.7828165559075835	7.9337471248129505
log-power-n1n2	74	Risky second	10.0	n_safe	vertex	slope	1.9007190176391353	1.1159059735985917	2.757805378895856
log-power-n1n2	1	Risky second	10.0	n_safe	vertex	rnp	1.1212520802616641	1.0030087402906722	1.2905152608790702
log-power-n1n2	2	Risky second	10.0	n_safe	vertex	rnp	0.8890443101667129	0.6178244982050495	1.137398173159526
log-power-n1n2	3	Risky second	10.0	n_safe	vertex	rnp	1.0402540704349015	0.9702466955398961	1.1368415724301741
log-power-n1n2	4	Risky second	10.0	n_safe	vertex	rnp	1.1057659727686917	1.003741571101437	1.2463997571799583
log-power-n1n2	5	Risky second	10.0	n_safe	vertex	rnp	1.0617770204324077	0.9004778041572807	1.2095021507058366
log-power-n1n2	6	Risky second	10.0	n_safe	vertex	rnp	1.0697663935411699	0.98168108721056	1.194052264715209
log-power-n1n2	7	Risky second	10.0	n_safe	vertex	rnp	0.779681551875178	0.5652633402365095	0.8990237707378734
log-power-n1n2	9	Risky second	10.0	n_safe	vertex	rnp	1.4764451026920287	1.293813253973776	1.7851720361352355
log-power-n1n2	10	Risky second	10.0	n_safe	vertex	rnp	0.9324744670635984	0.7630050269256838	1.0649137947862468
log-power-n1n2	11	Risky second	10.0	n_safe	vertex	rnp	0.8569033192750601	0.757711663870394	0.9446661005735058
log-power-n1n2	18	Risky second	10.0	n_safe	vertex	rnp	0.7736583370761326	0.700211600274648	0.837173591388732
log-power-n1n2	19	Risky second	10.0	n_safe	vertex	rnp	1.212937538311647	0.874335364020054	1.45140765156133
log-power-n1n2	21	Risky second	10.0	n_safe	vertex	rnp	0.9262174682086444	0.7750614859807761	1.0560548509333167
log-power-n1n2	25	Risky second	10.0	n_safe	vertex	rnp	0.7768067125929644	0.6995777672308621	0.8435770210370729
log-power-n1n2	26	Risky second	10.0	n_safe	vertex	rnp	0.7633052764885133	0.6868215278446651	0.8328368963188355
log-power-n1n2	29	Risky second	10.0	n_safe	vertex	rnp	1.1208117205664263	0.9452607194479096	1.3690542795475595
log-power-n1n2	30	Risky second	10.0	n_safe	vertex	rnp	0.8249991807961954	0.6154816295688541	0.9584526176320773
log-power-n1n2	31	Risky second	10.0	n_safe	vertex	rnp	0.9254264362691923	0.7822764299114813	1.03777124660283
log-power-n1n2	34	Risky second	10.0	n_safe	vertex	rnp	1.0213945133360238	0.8756352908095343	1.121325892284896
log-power-n1n2	35	Risky second	10.0	n_safe	vertex	rnp	1.9467835084856715	1.6782921052203614	2.3209923595420494
log-power-n1n2	36	Risky second	10.0	n_safe	vertex	rnp	1.0615471434304817	0.9653688779162042	1.1857415067744783
log-power-n1n2	37	Risky second	10.0	n_safe	vertex	rnp	0.890889261501678	0.7938715988752731	0.9672482239466943
log-power-n1n2	45	Risky second	10.0	n_safe	vertex	rnp	1.3104134434358499	1.125935204129663	1.5013702269734084
log-power-n1n2	46	Risky second	10.0	n_safe	vertex	rnp	1.2019679697583836	1.0607656127633736	1.3991622501816514
log-power-n1n2	47	Risky second	10.0	n_safe	vertex	rnp	0.8333985817559015	0.6985188450511007	0.9738981222706646
log-power-n1n2	50	Risky second	10.0	n_safe	vertex	rnp	1.2086773057069702	0.9507792451967759	1.4047802370654716
log-power-n1n2	53	Risky second	10.0	n_safe	vertex	rnp	1.0501305740115714	0.9282172842356584	1.1763038983956449
log-power-n1n2	56	Risky second	10.0	n_safe	vertex	rnp	0.9944751073696237	0.8823736307247019	1.1100552863740942
log-power-n1n2	59	Risky second	10.0	n_safe	vertex	rnp	1.4305618659115598	1.2760488017176241	1.6945625329345213
log-power-n1n2	62	Risky second	10.0	n_safe	vertex	rnp	0.8053604263384111	0.6601171442723168	0.8987886428029321
log-power-n1n2	63	Risky second	10.0	n_safe	vertex	rnp	0.986779078616478	0.9154709043618506	1.0638159896670767
log-power-n1n2	67	Risky second	10.0	n_safe	vertex	rnp	1.4441678190741394	1.2390878693955112	1.7368462973240821
log-power-n1n2	69	Risky second	10.0	n_safe	vertex	rnp	0.9836061809055525	0.8719743453344078	1.1083243336234752
log-power-n1n2	72	Risky second	10.0	n_safe	vertex	rnp	0.9740771750031434	0.9155423583757736	1.0127397347846614
log-power-n1n2	74	Risky second	10.0	n_safe	vertex	rnp	2.0349070384706316	1.590680587444289	3.020844337219497
log-power-n1n2	1	Risky second	10.0	n_safe	vertex	logfrac_star	0.7122829904421284	0.600841223414029	0.8528785662801692
log-power-n1n2	2	Risky second	10.0	n_safe	vertex	logfrac_star	0.48022879873823954	0.11628615355889779	0.7265803504813843
log-power-n1n2	3	Risky second	10.0	n_safe	vertex	logfrac_star	0.6373019825679497	0.567632085999896	0.7260908675277769
log-power-n1n2	4	Risky second	10.0	n_safe	vertex	logfrac_star	0.6983752834293402	0.601571589585526	0.8180962018036342
log-power-n1n2	5	Risky second	10.0	n_safe	vertex	logfrac_star	0.6577809395762573	0.4930072370623011	0.7880458298970294
log-power-n1n2	6	Risky second	10.0	n_safe	vertex	logfrac_star	0.6652773015877713	0.5793482188849621	0.775189787213873
log-power-n1n2	7	Risky second	10.0	n_safe	vertex	logfrac_star	0.34896729111715474	0.027373432933676178	0.4913911972057386
log-power-n1n2	9	Risky second	10.0	n_safe	vertex	logfrac_star	0.9874742415610338	0.8554308695187334	1.1773517873958026
log-power-n1n2	10	Risky second	10.0	n_safe	vertex	logfrac_star	0.527923491699906	0.3273463329253825	0.6607308526198157
log-power-n1n2	11	Risky second	10.0	n_safe	vertex	logfrac_star	0.44340682102453954	0.320384643971822	0.5409132541030067
log-power-n1n2	18	Risky second	10.0	n_safe	vertex	logfrac_star	0.3412120729383912	0.2414642972268067	0.4201131677765951
log-power-n1n2	19	Risky second	10.0	n_safe	vertex	logfrac_star	0.7908821358025696	0.46354573552337947	0.9703708801934151
log-power-n1n2	21	Risky second	10.0	n_safe	vertex	logfrac_star	0.5211907756843537	0.34302408471883145	0.6523771265927113
log-power-n1n2	25	Risky second	10.0	n_safe	vertex	logfrac_star	0.3452732800511279	0.2405586851545837	0.42773293083087915
log-power-n1n2	26	Risky second	10.0	n_safe	vertex	logfrac_star	0.32773977327263426	0.22215619388512087	0.41491954198853176
log-power-n1n2	29	Risky second	10.0	n_safe	vertex	logfrac_star	0.7118901740567007	0.5415425047745693	0.911957195198014
log-power-n1n2	30	Risky second	10.0	n_safe	vertex	logfrac_star	0.40546411511075536	0.11248682058169272	0.5554018491597673
log-power-n1n2	31	Risky second	10.0	n_safe	vertex	logfrac_star	0.5203363652337354	0.3522898906274807	0.6349123816795225
log-power-n1n2	34	Risky second	10.0	n_safe	vertex	logfrac_star	0.6190058642245242	0.46503139119729686	0.7123488181542712
log-power-n1n2	35	Risky second	10.0	n_safe	vertex	logfrac_star	1.2640155283465253	1.115613673028461	1.4398318361605131
log-power-n1n2	36	Risky second	10.0	n_safe	vertex	logfrac_star	0.6575644139947671	0.5625920069783048	0.7682053237328391
log-power-n1n2	37	Risky second	10.0	n_safe	vertex	logfrac_star	0.4823018556805414	0.36700345512566585	0.564536878912465
log-power-n1n2	45	Risky second	10.0	n_safe	vertex	logfrac_star	0.8681796938509756	0.7164509835538742	1.0042151756992503
log-power-n1n2	46	Risky second	10.0	n_safe	vertex	logfrac_star	0.781797188988929	0.6568279242591551	0.9337106644991777
log-power-n1n2	47	Risky second	10.0	n_safe	vertex	logfrac_star	0.41559373899985386	0.23904387926602563	0.5713884221683077
log-power-n1n2	50	Risky second	10.0	n_safe	vertex	logfrac_star	0.7873636266716537	0.5473636249553055	0.9377178764041896
log-power-n1n2	53	Risky second	10.0	n_safe	vertex	logfrac_star	0.6467515133069796	0.5233475689540036	0.7602142338149591
log-power-n1n2	56	Risky second	10.0	n_safe	vertex	logfrac_star	0.5922967893739228	0.4726973056585276	0.7022468223286078
log-power-n1n2	59	Risky second	10.0	n_safe	vertex	logfrac_star	0.9559042810810136	0.8416054307469465	1.125261615602373
log-power-n1n2	62	Risky second	10.0	n_safe	vertex	logfrac_star	0.3813716335527376	0.18249903232542491	0.4911296260270923
log-power-n1n2	63	Risky second	10.0	n_safe	vertex	logfrac_star	0.5845279049360543	0.5095203037400157	0.6596994346629116
log-power-n1n2	67	Risky second	10.0	n_safe	vertex	logfrac_star	0.9653702526621677	0.812212519888914	1.1499079964203427
log-power-n1n2	69	Risky second	10.0	n_safe	vertex	logfrac_star	0.5813073160547231	0.46084172475715096	0.7006862661103405
log-power-n1n2	72	Risky second	10.0	n_safe	vertex	logfrac_star	0.5715722572646297	0.5095983527610247	0.6104962678110096
